id,query,label
2411,"要带委托授权书吗,我家是农村的","13,27"
2412,"委托授权书也要吗,我在我们村里办电","13,27"
2413,"委托授权书也要吗,我家是农村的","13,27"
2414,"要带委托授权书吗,要乡镇及以上政府或规划部门的批复文件吗","13,28"
2415,"要带委托授权书吗,需不需要乡镇及以上政府或规划部门的批复文件","13,28"
2416,"委托授权书也要吗,要乡镇及以上政府或规划部门的批复文件吗","13,28"
2417,"委托授权书也要吗,需不需要乡镇及以上政府或规划部门的批复文件","13,28"
2418,"要带委托授权书吗,我这里是新盖的","13,29"
2419,"要带委托授权书吗,我这里是新建的","13,29"
2420,"委托授权书也要吗,我这里是新盖的","13,29"
2421,"委托授权书也要吗,我这里是新建的","13,29"
2422,"要带委托授权书吗,要立项、规划批复文件吗","13,30"
2423,"要带委托授权书吗,要带立项、规划批复文件吗","13,30"
2424,"委托授权书也要吗,要立项、规划批复文件吗","13,30"
2425,"委托授权书也要吗,要带立项、规划批复文件吗","13,30"
2426,"要带委托授权书吗,需要带立项文件吗","13,31"
2427,"委托授权书也要吗,需要带立项文件吗","13,31"
2428,"要带委托授权书吗,要带规划批复文件吗","13,32"
2429,"要带委托授权书吗,规划批复文件是不是也需要带着？","13,32"
2430,"委托授权书也要吗,要带规划批复文件吗","13,32"
2431,"委托授权书也要吗,规划批复文件是不是也需要带着？","13,32"
2432,"要带委托授权书吗,是国家优惠价","13,33"
2433,"要带委托授权书吗,国家给了优惠","13,33"
2434,"委托授权书也要吗,是国家优惠价","13,33"
2435,"委托授权书也要吗,国家给了优惠","13,33"
2436,"要带委托授权书吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗","13,34"
2437,"要带委托授权书吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗","13,34"
2438,"委托授权书也要吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗","13,34"
2439,"委托授权书也要吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗","13,34"
2440,"要带委托授权书吗,外部工程施工具体指什么","13,35"
2441,"要带委托授权书吗,外部工程施工指什么","13,35"
2442,"委托授权书也要吗,外部工程施工具体指什么","13,35"
2443,"委托授权书也要吗,外部工程施工指什么","13,35"
2444,"要带委托授权书吗,装接电表具体指什么","13,36"
2445,"要带委托授权书吗,装接电表是？","13,36"
2446,"委托授权书也要吗,装接电表具体指什么","13,36"
2447,"委托授权书也要吗,装接电表是？","13,36"
2448,"要带委托授权书吗,高压","13,37"
2449,"要带委托授权书吗,2000v","13,37"
2450,"委托授权书也要吗,高压","13,37"
2451,"委托授权书也要吗,2000v","13,37"
2452,"要带委托授权书吗,要主体证明吗","13,38"
2453,"要带委托授权书吗,是不是也要主体证明","13,38"
2454,"委托授权书也要吗,要主体证明吗","13,38"
2455,"委托授权书也要吗,是不是也要主体证明","13,38"
2456,"要带委托授权书吗,我属于企业","13,39"
2457,"要带委托授权书吗,我代表公司来的","13,39"
2458,"委托授权书也要吗,我属于企业","13,39"
2459,"委托授权书也要吗,我代表公司来的","13,39"
2460,"要带委托授权书吗,我是机关事业单位的","13,40"
2461,"要带委托授权书吗,我是代表机关事业单位来的","13,40"
2462,"委托授权书也要吗,我是机关事业单位的","13,40"
2463,"委托授权书也要吗,我是代表机关事业单位来的","13,40"
2464,"要带委托授权书吗,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","13,41"
2465,"要带委托授权书吗,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","13,41"
2466,"委托授权书也要吗,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","13,41"
2467,"委托授权书也要吗,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","13,41"
2468,"要带委托授权书吗,要报装申请资料吗","13,42"
2469,"要带委托授权书吗,需不需要报装申请资料","13,42"
2470,"委托授权书也要吗,要报装申请资料吗","13,42"
2471,"委托授权书也要吗,需不需要报装申请资料","13,42"
2472,"要带委托授权书吗,要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","13,43"
2473,"要带委托授权书吗,需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","13,43"
2474,"委托授权书也要吗,要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","13,43"
2475,"委托授权书也要吗,需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","13,43"
2476,"要带委托授权书吗,要房屋产权证明吗","13,44"
2477,"要带委托授权书吗,要房屋产权证明嘛","13,44"
2478,"委托授权书也要吗,要房屋产权证明吗","13,44"
2479,"委托授权书也要吗,要房屋产权证明嘛","13,44"
2480,"要带委托授权书吗,这房子是我租的","13,45"
2481,"要带委托授权书吗,是我租的房子","13,45"
2482,"委托授权书也要吗,这房子是我租的","13,45"
2483,"委托授权书也要吗,是我租的房子","13,45"
2484,"要带委托授权书吗,要租赁协议复印件及产权人同意报装证明材料吗","13,46"
2485,"要带委托授权书吗,我需要带着租赁协议复印件及产权人同意报装证明材料吗","13,46"
2486,"委托授权书也要吗,要租赁协议复印件及产权人同意报装证明材料吗","13,46"
2487,"委托授权书也要吗,我需要带着租赁协议复印件及产权人同意报装证明材料吗","13,46"
2488,"要带委托授权书吗,要合法的土地使用证明吗","13,47"
2489,"要带委托授权书吗,要合法的土地使用证明吗","13,47"
2490,"委托授权书也要吗,要合法的土地使用证明吗","13,47"
2491,"委托授权书也要吗,要合法的土地使用证明吗","13,47"
2492,"要带委托授权书吗,要土地租赁协议及产权人同意报装证明材料吗","13,48"
2493,"要带委托授权书吗,要带着土地租赁协议及产权人同意报装证明材料吗","13,48"
2494,"委托授权书也要吗,要土地租赁协议及产权人同意报装证明材料吗","13,48"
2495,"委托授权书也要吗,要带着土地租赁协议及产权人同意报装证明材料吗","13,48"
2496,"要带委托授权书吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","13,49"
2497,"要带委托授权书吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","13,49"
2498,"委托授权书也要吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","13,49"
2499,"委托授权书也要吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","13,49"
2500,"要带委托授权书吗,是国家优惠电价","13,50"
2501,"要带委托授权书吗,当时电价有打折","13,50"
2502,"委托授权书也要吗,是国家优惠电价","13,50"
2503,"委托授权书也要吗,当时电价有打折","13,50"
2504,"要带委托授权书吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","13,51"
2505,"要带委托授权书吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","13,51"
2506,"委托授权书也要吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","13,51"
2507,"委托授权书也要吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","13,51"
2508,"要带委托授权书吗,要项目立项及批复吗","13,52"
2509,"要带委托授权书吗,要带项目立项及批复吗","13,52"
2510,"委托授权书也要吗,要项目立项及批复吗","13,52"
2511,"委托授权书也要吗,要带项目立项及批复吗","13,52"
2512,"要带委托授权书吗,要上级批准文件、立项批准文件吗","13,53"
2513,"要带委托授权书吗,要上级批准文件吗","13,53"
2514,"委托授权书也要吗,要上级批准文件、立项批准文件吗","13,53"
2515,"委托授权书也要吗,要上级批准文件吗","13,53"
2516,"要带委托授权书吗,要规划立项","13,54"
2517,"委托授权书也要吗,要规划立项","13,54"
2518,"要带委托授权书吗,要建设工程规划许可证及附件吗","13,55"
2519,"要带委托授权书吗,我需要带建设工程规划许可证及附件吗","13,55"
2520,"委托授权书也要吗,要建设工程规划许可证及附件吗","13,55"
2521,"委托授权书也要吗,我需要带建设工程规划许可证及附件吗","13,55"
2522,"要带委托授权书吗,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","13,56"
2523,"要带委托授权书吗,我是做钢铁的","13,56"
2524,"委托授权书也要吗,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","13,56"
2525,"委托授权书也要吗,我是做钢铁的","13,56"
2526,"要带委托授权书吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","13,57"
2527,"要带委托授权书吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","13,57"
2528,"委托授权书也要吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","13,57"
2529,"委托授权书也要吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","13,57"
2530,"要带委托授权书吗,方案答复具体指什么","13,58"
2531,"要带委托授权书吗,方案答复这一步我需要做什么？","13,58"
2532,"委托授权书也要吗,方案答复具体指什么","13,58"
2533,"委托授权书也要吗,方案答复这一步我需要做什么？","13,58"
2534,"要带委托授权书吗,装表接电具体指什么","13,59"
2535,"要带委托授权书吗,装表接电是？","13,59"
